-0,539849514
0,059742537
-0,755867944
-0,022726478
-0,983989114
0,330795934
0,856908351
0,076216959
0,13259804
-0,251895169
-0,527431318
0,396220637
-0,471711911
0,659236403
0,154802281
0,793850301
-0,843232882
-0,118212671
-0,634813515
0,363839397
-0,23016118
0,922067043
0,437982477
0,78388577
0,70638626
-0,210717112
-0,025369664
-0,861337078
-0,115021447
-0,005451116
-0,690688119
-0,813779005
-0,610775415
-0,864201524
-0,640841668
0,073651613
-0,373141766
0,354495583
-0,47132873
0,325394262
-0,711379431
0,581566564
-0,713878099
-0,508280124
-0,530745257
-0,902575215
-0,479513586
-0,295489161
0,258989222
-0,614828186
0,415461526
-0,861518651
0,342755173
-0,441618134
-0,577734563
-0,402651618
0,269187648
-0,377486769
0,962002867
0,296570754
0,01927536
-0,051410382
0,698637481
0,558290823
0,033955215
-0,18734562
-0,78415635
0,622421517
-0,363813628
0,586308122
-0,9946205
0,937982718
0,908287281
0,26506181
-0,478006322
0,086861953
0,27517954
-0,378723284
-0,120311505
0,842899944
0,850061543
-0,757347414
-0,228162819
-0,678154256
-0,553591615
-0,789103559
-0,128793944
-0,742574135
-0,930455782
0,486910102
0,667956441
-0,17455335
0,794455098
-0,952612867
-0,942122387
0,013821071
0,147368692
0,090380327
-0,875887646
-0,777189789
-0,486317963
0,455896186
-0,594127223
-0,150889581
-0,632857086
0,178767719
0,432875966
-0,284747586
0,519204337
0,890822477
-0,620871627
0,391140719
-0,460911025
0,729445185
-0,86330394
-0,272096066
-0,336585209
0,803469997
-0,042560851
-0,042548518
-0,449702976
0,224310472
0,601044935
-0,048915532
-0,054187429
-0,319130734
0,640090587
-0,733858937
0,999995368
0,721915604
0,255504496
0,914459212
-0,510658902
-0,551065427
-0,266122189
0,262594774
-0,009684558
-0,771104805
0,569757963
0,317494659
-0,177102654
-0,341854472
0,97449331
0,240314459
0,030380662
0,738748238
0,610858828
-0,624409946
-0,472663405
0,896425102
0,020942434
-0,176170584
0,417113879
0,044845429
0,11606908
0,323756845
-0,981847039
0,124076159
0,549552981
-0,193621442
-0,775200733
0,118493772
-0,789465454
0,952996508
-0,377667479
0,303756804
-0,960460594
0,296255949
-0,076461065
-0,388656454
0,465204326
0,701505358
-0,567355939
-0,576458007
-0,655889884
0,915566945
-0,745805573
-0,662229233
-0,84823225
0,814781073
-0,386096884
0,436526796
0,304955454
-0,681690762
-0,406844615
-0,721812312
0,65876094
-0,750617455
0,497659919
-0,875220247
-0,778555009
0,182403224
0,130756969
-0,902190664
-0,28770382
0,368389667
0,625085164
0,83518644
-0,902307842
0,957053732
0,883424718
-0,683683198
0,366818919
-0,710212664
-0,096108073
-0,473647638
0,181237597
-0,714361253
0,86076807
0,109438453
-0,794904451
-0,387383354
0,8408653
-0,676829926
-0,770345216
-0,957155387
-0,42066467
0,300092453
-0,842174195
0,122419714
0,203642976
-0,442022326
-0,654324242
-0,032122712
0,017449758
-0,176741431
-0,910234195
-0,854654783
0,61366496
0,466369377
-0,044388588
-0,800533172
-0,525792682
0,747612711
-0,598997073
0,449127867
0,056835432
-0,602857777
-0,735956822
0,6682306
0,276432468
-0,490157319
0,587437517
0,151559255
0,5234432
-0,512105294
-0,037065465
-0,382484594
-0,878360858
0,476358515
-0,217934176
0,063915596
-0,606263991
-0,640258648
0,795862981
0,040085653
0,60850011
0,041176627
-0,446760704
0,85738234
0,273285203
0,33490485
0,361987146
-0,965946287
-0,159223054
0,156585354
0,755113508
-0,89907466
-0,537342648
-0,470158382
0,047569506
0,218972134
-0,898254359
-0,326414307
-0,461177629
-0,130098798
-0,420985186
0,891186289
-0,758690421
-0,454521485
-0,363518335
-0,710922174
0,685373896
-0,580144791
0,487439873
0,491906232
-0,008086707
0,353820949
-0,586185931
0,402237507
0,319392807
-0,632350938
-0,910079517
0,708490016
-0,603465777
-0,713913351
0,748207131
0,927957564
0,478170074
-0,303547312
0,667544627
-0,330306947
-0,447742063
0,271004609
0,812706072
-0,781049328
0,69851187
0,94721926
0,105669179
0,099759493
0,56724148
0,876534363
-0,412915388
-0,897764842
0,677745501
0,402631285
0,216070853
-0,094253725
-0,43791145
-0,162363315
0,702710814
-0,937027408
-0,151289073
-0,749794792
0,157335735
0,548857045
-0,57384901
0,65460832
0,087401011
-0,873063779
0,089209171
-0,507549537
0,854609984
0,249194319
0,773356233
0,728586551
0,625533198
0,963588662
0,71348929
0,153646013
-0,241542057
-0,402599484
0,273648825
0,760825335
0,631855741
-0,056549359
0,360734531
-0,475960562
0,986764937
0,050758128
-0,983489789
-0,943244684
0,024256946
-0,292006394
0,118945732
-0,870904432
-0,844426142
0,031527177
0,212077608
0,856085901
-0,155912289
0,063319279
0,732449356
0,953660029
0,886037003
0,588790202
0,85874013
0,521852385
-0,988590935
0,249491204
0,274771124
0,054995369
-0,35177972
0,510577449
-0,387409258
0,43414148
-0,390129551
-0,004716185
-0,689081738
-0,778766092
0,026006032
0,468381759
0,134946024
-0,14459964
0,921295309
-0,314459521
-0,074166182
0,398466899
0,892728732
-0,923329429
-0,019212419
-0,046680411
-0,303356635
0,213999022
0,897118883
0,233791157
-0,262167762
0,057181526
0,198318669
0,009971024
0,216726537
0,531604727
-0,447985826
-0,602180871
0,60385719
0,511645127
0,952423135
-0,173801809
-0,697759755
0,61155167
0,074826512
-0,682458457
0,897133846
-0,759788358
-0,228455653
-0,547370429
0,192304843
0,835479981
-0,336929781
-0,945413749
0,512508532
-0,914502644
0,704813054
0,383143037
-0,480684758
-0,17873639
0,398632405
-0,3703919
-0,322508739
0,164779072
0,554046829
0,240831978
0,530558657
-0,275585658
0,167221516
-0,119725747
0,100053042
0,055197053
-0,409671613
-0,975583373
-0,480973977
-0,53949191
0,347149978
0,900277069
-0,208306855
-0,006655942
0,46535508
-0,91248492
0,561603647
0,7028116
-0,765746291
-0,288341781
-0,059995592
-0,333953954
-0,662078495
0,573767607
-0,33581879
-0,603733345
0,243880687
-0,133856504
0,064437408
-0,820645157
-0,380069047
-0,769818147
-0,445011783
0,726414084
-0,971069578
-0,764671775
0,701426205
0,150488497
0,480889893
-0,069204423
0,403166902
-0,191926867
0,010471221
0,374367184
0,380188984
-0,893308606
-0,786615406
-0,741717765
0,596907225
0,976784642
0,647358709
-0,552000109
-0,855634613
0,640868264
-0,862708459
-0,592318248
0,874367794
-0,724828865
-0,995458843
-0,278504
0,640430114
-0,892931751
0,598618357
-0,849303506
-0,084889678
0,46683377
-0,395933375
0,772714137
-0,91617381
0,230285845
0,109136701
0,537745362
-0,855338698
-0,413831017
0,29651358
-0,665134372
-0,365612661
-0,738785728
-0,46370388
0,322817079
-0,815965113
-0,181532265
-0,667164863
0,175732352
0,507265266
-0,051641291
-0,596172007
0,094331452
-0,510029441
0,022325427
0,383886273
0,461003156
0,014148487
-0,788207481
-0,945660328
-0,207737387
-0,348280246
-0,52186621
-0,970271373
-0,3242296
0,895535097
-0,035983323
0,86291245
0,710143062
0,800629294
0,995129936
-0,66535341
0,352971068
-0,857802795
-0,902067587
-0,356855129
-0,201676062
-0,25229518
-0,18893841
-0,33986945
-0,353952874
-0,854886769
-0,15253608
0,796330574
0,97160662
0,999644927
-0,979259636
0,649775215
0,273575545
0,305119464
-0,827312945
-0,451131675
0,1622595
-0,090196717
-0,345234567
-0,105453359
0,597185164
0,127866115
0,161881493
-0,413657463
-0,54848982
0,728913435
0,283728956
0,785307115
-0,941979808
-0,734748214
-0,234850673
0,878739816
0,493865523
0,678171434
-0,464738409
0,976997286
0,583236032
-0,201537463
0,485219209
-0,190991726
0,69727361
-0,549051506
-0,020979518
-0,517232131
0,205847813
0,956862025
-0,972632131
-0,550620251
-0,693709371
-0,119758919
0,501479923
0,230822233
0,257627001
0,326187761
0,683538153
-0,541261688
0,365866401
0,077974439
0,475613937
0,455194863
0,986273642
-0,165502612
-0,038508474
-0,598089374
-0,15447869
0,852858242
0,587924295
0,454562788
-0,216289506
0,243847095
0,903967072
-0,714474263
-0,242924657
0,45742244
-0,107818379
-0,174703229
-0,383374191
0,217500818
-0,097833622
0,253803039
0,301797327
0,974168194
0,507169129
-0,363057706
-0,465197891
0,626298037
-0,428787162
-0,607783299
0,426601682
-0,556350194
0,946924237
0,683417127
-0,42769055
-0,519720555
-0,902453367
0,167310612
0,360971761
0,266713662
-0,644468399
-0,395080429
-0,25073088
-0,944238709
0,28975081
0,917703071
0,009227973
0,893830702
-0,559638172
0,591051359
-0,876003648
0,851910743
0,99698702
0,076611694
0,792846734
0,974615381
-0,352886299
0,506845269
-0,56571092
-0,289147515
0,310660651
-0,027520334
-0,896605861
0,065946946
0,666135752
-0,919894122
-0,240987859
0,332070263
-0,255395326
0,003419286
0,610960891
0,527105585
-0,367969162
-0,549983443
-0,147902468
0,756569356
0,749128211
0,930590208
0,074504915
-0,033148565
-0,403695255
0,082826996
-0,584172964
-0,399054079
-0,724430899
0,607982938
-0,508115243
-0,000900435
0,158603841
-0,386982961
0,479789309
-0,408392489
-0,886383903
-0,206633481
0,772731057
-0,452888893
-0,709218562
0,920107541
-0,243402842
0,015827177
0,383551271
-0,955742805
0,599831127
0,582608367
-0,535870676
0,7195923
0,769376751
-0,629403983
0,076951872
-0,068160108
-0,105530636
-0,714375796
0,075510455
-0,236748943
0,889762216
-0,823723117
0,050839959
-0,222175864
0,540919281
0,908004535
0,184424911
0,767667085
0,062386395
-0,584788788
-0,893702719
-0,783312513
0,637962495
-0,685105438
-0,323575794
-0,842120662
-0,242471448
-0,284932037
0,484095997
0,900609616
0,540274588
-0,873723789
-0,067463282
0,707296318
0,421132117
0,701228286
0,523870979
0,384857142
-0,737328573
-0,833552065
-0,054918163
-0,11518355
-0,872785755
0,718526125
-0,509295834
0,472189706
0,342308267
-0,689560665
-0,884635462
0,132900522
-0,929921701
0,910253907
0,707413368
0,156042535
0,954853356
-0,596019738
0,706850618
0,618038016
0,579662225
0,127484994
-0,250077655
0,642257705
-0,021882406
0,382637638
0,611482849
-0,935779867
0,591204052
-0,229971657
0,880840941
0,510771351
-0,423515872
-0,019763972
-0,443105697
-0,633614452
-0,93724597
0,642218602
0,421949668
0,310093689
0,369269286
-0,634573505
0,675619416
-0,295885397
-0,127571684
0,436539438
-0,71980463
-0,966043406
0,373517452
-0,577603205
0,872399786
-0,010048115
0,986978682
0,880752486
0,793224899
-0,576871662
-0,138953211
-0,806116491
-0,934827285
-0,234966709
0,700380937
-0,559050046
0,416900961
0,18236543
-0,285912177
-0,05641362
0,06126377
-0,984817118
0,234792715
0,52352992
-0,886265573
-0,013342572
-0,889060839
-0,072748829
-0,841219655
0,829619302
-0,088113707
0,026099515
-0,431330746
-0,034065338
0,495318862
0,990022445
-0,672328651
0,041033977
0,80185324
0,771344682
-0,392456489
-0,673587681
-0,156494583
-0,388248762
0,187434898
-0,523303981
0,566771979
0,973814721
-0,281896148
-0,165449468
0,011934612
0,761871279
0,367219292
-0,569543143
0,424484298
0,690161121
0,708757627
0,26242468
-0,255488822
0,100370342
-0,772371422
0,901008408
-0,717586942
0,669176934
0,326321161
0,735722381
-0,765334655
0,495101298
0,771126377
-0,594914858
0,578102111
0,155993986
-0,963784303
0,591244687
0,838437065
-0,115614175
0,02795534
0,607687634
0,770402144
0,807437576
0,371613725
0,200801324
0,112953856
0,680730422
-0,877138471
-0,894417111
-0,248697379
-0,728333168
-0,455648002
0,486982455
-0,175292798
0,438215101
0,396080442
0,714700318
-0,563469883
-0,725806805
-0,593127737
-0,302653361
-0,116226294
-0,020209518
-0,369405536
-0,215872131
0,751056146
0,024765698
-0,278185743
0,874769272
0,798351228
-0,500126044
0,648709826
0,677205
0,089478926
-0,369798057
0,048803365
-0,915222439
-0,497352521
0,616083007
0,59192365
-0,672752095
-0,73133138
-0,476002519
-0,746770669
0,854384247
0,810276352
0,084993568
-0,300721831
0,07145834
0,304119906
-0,775710521
-0,397556093
-0,671694452
-0,417343653
-0,177462301
-0,58283009
0,632208279
-0,872686214
-0,105955265
-0,332709988
-0,454492435
-0,472258996
0,775308842
0,420289462
-0,991295223
-0,608161774
0,627692015
-0,117443447
0,259243286
-0,703568379
0,226453576
-0,941290301
-0,081690614
-0,857868465
0,809830238
0,376800677
-0,812649269
-0,877329191
0,03769819
-0,673015108
-0,160262201
0,149549221
-0,67904598
-0,104970581
0,070454758
-0,56631269
-0,10458714
-0,979672851
0,6546933
-0,209894765
0,589156259
-0,238930301
0,598121748
-0,815851755
0,001107255
0,566199821
0,186314393
0,904129798
0,340887407
-0,258827811
0,210967494
-0,313849227
-0,900705307
0,242867197
0,502806462
-0,7096072
-0,115554398
0,734068228
0,440935222
0,023052734
0,001633425
0,233607472
-0,053551586
-0,574971821
-0,074883696
0,604691474
0,267243205
0,292030858
-0,950760614
-0,674799795
-0,968713122
0,125657933
-0,098063871
-0,521147061
-0,228977966
-0,312964057
-0,237891624
-0,244653149
-0,3017022
0,099099394
0,180356897
-0,182792166
-0,020401396
0,736503529
-0,252562608
-0,952023415
-0,803679678
0,71183486
-0,693138123
0,844628938
0,558184148
-0,468259612
-0,522878213
-0,595808146
0,326925491
0,349582802
0,959710437
-0,355896219
-0,268369391
0,415385085
0,994383479
0,797582911
0,9972109
0,690386106
-0,17402984
-0,823560042
0,544015105
0,1740823
0,484370716
-0,670549254
0,312516494
0,568343325
0,876157687
0,658307759
-0,153592507
0,89396697
0,91645654
0,247341593
-0,27970531
0,383454259
0,881832177
-0,231971416
-0,556304889
0,215958999
-0,642084441
0,152444967
-0,357903605
-0,775553249
0,946821653
-0,068192151
0,701558886
0,559552016
-0,454123981
0,69667284
-0,63390779
0,155996178
0,082243219
0,865159079
0,166645064
-0,46331061
-0,107464961
-0,861499988
0,608197282
-0,450226448
-0,658200777
0,666668148
0,231640843
0,051983074
0,190993019
-0,70225957
0,407914078
0,998749684
0,183209816
0,011879726
0,713188603
0,050065087
0,859475793
0,558049185
-0,614172628
-0,522160028
0,637121582
-0,666286257
-0,135265368
0,516540806
-0,504756044
-0,075755856
0,788289118
0,314763638
-0,009684022
0,995364983
-0,021285491
0,366271619
-0,194330056
-0,62018791
-0,270630961
-0,015339059
0,173658688
-0,291779049
-0,782213887
-0,557188998
0,803781361
-0,003128773
-0,357801657
0,953968829
-0,060027661
0,108417318
0,21998923
-0,879636876
0,72468652
-0,343433838
-0,596623885
-0,056398395
0,431513906
-0,930303822
0,302367936
0,217567917
-0,454809396
-0,650488272
0,223518022
-0,792200812
-0,186260051
0,96356191
-0,143342164
0,995538486
0,181982446
-0,806791991
-0,29943619
0,79412673
-0,570858293
-0,780557454
-0,975128198
0,284826309
0,762589369
-0,012182859
0,809843455
0,695798726
0,802343047
-0,22074138
-0,778294315
0,455602097
-0,816843665
-0,873714258
0,505337771
0,502296647
0,755532161
0,076706327
-0,564071646
0,810295405
-0,317771077
-0,411379781
-0,214413687
-0,192251601
-0,726373888
0,626359746
-0,621522061
0,069656229
-0,08990663
0,383929133
-0,896672477
-0,725391923
-0,389795859
0,696051865
0,920274918
-0,960323759
-0,00768541
-0,276653997
-0,964252311
0,873906928
0,502110792
-0,347274079
0,548618007
-0,511697475
-0,353685635
-0,189144661
0,949995852
0,427418369
-0,622266464
0,363570854
-0,461937817
-0,432187039
-0,301392491
-0,698971115
-0,806851467
-0,355615154
0,568074358
-0,871612755
0,010633438
-0,91626028
-0,356246511
-0,757168651
-0,54291331
-0,142804922
-0,412629815
0,273275436
0,998955371
-0,394517034
-0,923550575
0,999727089
0,320993938
0,372037706
-0,146356855
-0,568762391
0,089213519
-0,309194839
0,622671547
-0,950109699
0,542646944
0,795128605
0,910728964
-0,635488959
-0,807608176
0,748239321
0,94512842
0,43451366
-0,109041468
0,471256545
0,466513075
0,579417526
0,9480602
-0,748365186
-0,582704949
-0,698247206
0,717337367
0,111513194
0,437578246
-0,830339963
-0,169625973
-0,321606737
0,951607513
-0,488854641
0,328169849
0,678534995
-0,469672195
-0,735513041
0,542918141
-0,741449495
-0,771173526
-0,632024197
-0,742509671
-0,687792797
0,728563784
0,180472453
0,858065165
0,452713389
0,645566097
-0,77395819
-0,826023074
0,770199862
-0,089168665
0,218979505
0,341337652
0,791993717
0,964949114
0,424166925
0,543433821
0,104709415
0,809580602
-0,503653738
0,699594948
0,509617402
-0,45851564
0,270762782
0,594260755
-0,55168182
0,050204183
-0,700364903
0,949884351
0,491233413
-0,390492668
0,452800419
-0,682992169
0,190916446
0,760455773
-0,108707682
-0,14157657
0,246133332
0,17178708
-0,062640712
0,512241203
-0,554000311
-0,995291437
0,49459671
0,185634862
0,619732681
0,616442799
0,500458171
-0,696397451
0,367408013
0,035239322
-0,778080044
-0,536429373
-0,0642427
-0,695491476
0,403681671
-0,203642758
-0,686416349
0,820917988
-0,276764534
0,564389213
-0,438132189
-0,710404219
-0,173341649
0,142189556
-0,147823273
0,967147121
0,809270318
-0,031385636
-0,898689095
-0,15848847
0,815265923
-0,937904302
-0,226283843
-0,602460184
0,245588116
-0,61198098
0,401831231
-0,523221809
0,107982683
0,407959614
0,614223368
-0,504513308
-0,820893728
0,719677093
0,765692167
-0,872252787
-0,368906327
0,41791107
-0,926872451
0,469957681
0,455721269
0,863450255
-0,496442248
-0,419823896
0,948401321
-0,061568314
0,034605991
0,910617171
0,506529594
0,926795616
0,280154727
-0,980292817
-0,70679119
0,906920791
0,713463942
-0,214834325
-0,017373848
-0,68631887
-0,335163639
0,698424417
-0,975376984
-0,545642422
-0,778173709
-0,036346979
-0,173286228
-0,32464261
-0,382978462
-0,828824956
0,452624681
0,246190427
-0,617030487
-0,77304158
-0,872960361
-0,990970869
-0,783910445
0,938933713
-0,366606336
-0,100727935
-0,888148554
0,718031353
-0,018792044
0,92449138
-0,736754487
0,997683662
-0,810326703
0,718365203
-0,883094773
-0,059529876
-0,135646212
-0,066833346
0,492401782
-0,725346004
-0,037317687
0,069744538
-0,853405431
0,01206632
-0,797822654
0,769277254
-0,779739277
-0,432927486
0,737646851
-0,219599215
0,198409354
0,543270579
0,295143492
-0,862873488
-0,863755649
0,541645065
-0,89523335
0,291130943
0,172500569
-0,245482248
-0,891057387
0,829384918
0,1739765
-0,744535008
-0,169647061
-0,216924691
-0,700754586
0,242746173
-0,958535912
0,929356906
0,01021495
-0,961106683
0,388408918
0,915165754
0,457272166
0,500938702
0,488969368
-0,182863376
0,656241709
0,407539882
0,436369332
0,389619592
-0,09833691
-0,867105771
-0,267814486
0,356932956
-0,074396185
0,06421434
-0,707002354
0,763787698
-0,296724202
0,977201462
0,296674053
-0,541984254
0,650867722
0,978042453
-0,831840479
0,009085749
0,117759697
-0,567455499
0,737323492
0,479534142
0,01890342
0,381142938
0,765768505
0,708872691
0,680683865
0,095775155
-0,366936324
0,657669488
0,521539058
0,944422386
0,902626677
-0,540746419
0,067179559
0,786449521
0,885861018
0,427990446
-0,542576634
0,040485219
-0,714112771
0,172453381
0,576329268
-0,954035262
0,943865119
0,704249232
0,67497864
0,482822394
0,488590692
-0,64160025
0,357139042
-0,939929872
0,813648163
-0,561246827
0,097621068
-0,746950998
0,954112332
0,174219664
-0,345410676
-0,942544494
0,351843887
0,264300544
0,869203634
0,243169627
0,265250616
-0,108973711
-0,732361661
-0,257984869
0,424255198
-0,798988932
0,435772706
0,301737076
-0,215557108
0,894342295
0,107195081
0,174530275
-0,689017786
-0,702564438
0,8929876
-0,145307851
0,962504885
-0,059361034
0,824859076
0,721323909
0,650692346
0,739995966
-0,981956663
0,827365428
-0,78547903
0,41966577
0,976469522
-0,955668614
-0,450474827
-0,384489511
-0,357477646
-0,966125671
0,99325476
0,585904891
0,274497227
-0,323485755
-0,675917645
0,839256101
0,393395368
-0,008906445
-0,954303715
-0,651239885
-0,55339893
-0,010003032
-0,002808745
0,52026471
-0,917703897
0,962083173
0,345600188
-0,718975098
-0,916069396
0,763371639
0,769917737
0,240587668
0,573866451
-0,591211654
-0,991528532
0,723188032
-0,035261641
0,947785414
0,99828579
-0,65775632
-0,606970617
-0,623887551
-0,483020468
-0,812493616
0,801756237
-0,226815199
0,010056228
0,574259119
-0,685465139
0,953457565
-0,613035515
-0,608344213
-0,47855695
-0,092461302
-0,713208062
-0,715760262
0,951174403
0,646780244
-0,897759426
0,942700737
0,746962218
0,003897035
-0,292819414
0,74571947
0,637080819
0,107225727
-0,094849974
-0,076891893
-0,804514619
-0,267052515
0,870877912
-0,443493342
-0,725381074
0,600382211
-0,744604151
0,106956682
-0,535190641
-0,801530664
0,774281016
-0,154977599
-0,904309398
0,277831674
0,731624885
0,76234146
0,205024469
0,816659455
0,526583258
0,170520446
-0,481569067
-0,730214641
0,114866502
-0,163148216
-0,002635529
-0,011894947
0,036542884
0,407759099
0,075686371
-0,166981358
0,506366467
0,661288429
-0,91386496
0,18185183
0,30750898
0,593946129
0,204004737
-0,955829056
-0,552520349
0,404554325
-0,658669672
0,168386234
-0,198538093
0,969479191
-0,246362055
-0,836326546
0,176905952
0,229372089
0,180172948
-0,767308207
0,941595763
-0,186805306
0,827842898
-0,890486603
0,811748303
0,221059235
-0,698616767
-0,577329783
-0,138873234
0,905962811
0,089361247
-0,04559041
0,791680826
-0,437103101
0,968692967
-0,1747304
-0,380413995
-0,409098271
-0,696802447
-0,492539461
-0,213739401
0,031315145
0,286381896
-0,055982399
-0,545676758
0,615453421
-0,296064586
-0,697781917
0,920967266
-0,949701881
0,538296858
0,194708094
0,002816842
0,709496499
-0,91647559
-0,598319225
-0,876372579
-0,168151091
-0,706751972
0,319406251
0,386234829
0,433110645
0,175294186
-0,849834015
0,251352163
0,440180328
0,223716946
0,559762219
0,187314318
0,240806392
-0,784931271
0,060572486
0,310287782
-0,998678757
0,31281076
0,832890484
0,904958909
-0,294204684
-0,341872989
0,178785083
0,885162926
-0,977265546
0,465653912
-0,713830591
-0,615138301
0,234061377
0,901730246
-0,134710394
0,768761962
0,201328671
0,29155126
0,532564105
-0,503864835
-0,070082861
-0,857218266
0,248673989
-0,51837473
0,110046378
0,303818647
0,872175218
0,583569106
-0,989405168
-0,104882868
0,770332142
-0,534772524
0,713309112
0,723402707
-0,655713974
0,207412007
0,228532728
-0,532028444
-0,135941069
0,268502014
-0,197493148
0,94145611
0,595210994
-0,299496825
0,746399086
-0,888758966
0,037021157
-0,006592009
-0,01621821
-0,882911189
0,475932497
-0,367431201
-0,150362479
-0,598158532
-0,59740628
-0,688439648
-0,215593922
0,651586611
-0,462916411
0,794374532
0,416268229
-0,495353766
0,891682549
-0,176148796
-0,015793053
0,943717054
0,783898954
0,757500885
-0,958341774
0,558775291
0,089119133
-0,713419952
-0,429415019
-0,11920792
0,75828481
-0,357089429
-0,706906156
0,900462372
-0,223059389
0,423262851
-0,1915631
0,743359149
0,511176041
0,579734794
-0,217592433
-0,428250494
0,913793792
-0,887176618
-0,255251631
-0,572269614
-0,722880208
0,951205271
0,1927089
-0,02474842
0,647464705
0,137418138
-0,619154093
-0,958961664
0,497672765
-0,738175754
-0,626499218
0,83738258
0,303089951
-0,759679403
0,34266433
-0,39806212
-0,771596692
0,73193332
0,425195305
-0,973490647
0,541245058
-0,062226079
-0,829048759
0,905989336
0,251220211
0,945963646
-0,161860376
-0,62216027
0,35837701
0,044254497
-0,02806344
0,788458253
-0,787009059
0,36977372
-0,966728402
-0,631121211
0,386065121
0,255745853
0,345224111
-0,659739085
-0,501596384
0,205260103
-0,770243414
-0,801066821
-0,206325365
-0,908302727
-0,381268155
-0,18205007
-0,968372846
-0,182716814
0,180762895
0,49825895
-0,342667928
-0,494109019
0,98873681
-0,920770826
0,395310907
0,686256609
0,720947021
-0,564800272
-0,087331666
-0,352808459
0,602643658
-0,00425009
-0,042396381
0,181452825
0,67913537
0,268522487
-0,938671456
0,570532902
0,708044892
0,471013543
0,789284778
-0,508316387
-0,213840507
-0,032735961
-0,878877389
0,182860309
-0,862922159
0,962349108
0,47780779
-0,661550621
-0,943899348
-0,00341696
0,752938929
-0,387310635
-0,724724758
-0,598022764
-0,766814541
-0,600695525
-0,927728173
-0,685371692
-0,700280579
0,613080956
0,765382531
0,483344222
-0,616928673
0,37752375
-0,348663494
-0,28964487
-0,200871083
-0,673959799
-0,24141046
-0,044833493
0,833917921
0,474466877
0,929535739
-0,553721555
-0,489110852
-0,634438181
-0,843754798
-0,053866076
0,984135044
0,327740863
-0,272267168
-0,043010372
-0,678602063
-0,647572872
-0,613315813
-0,53743584
0,529961877
-0,205827043
-0,586805818
-0,583393915
-0,610000591
0,21654337
-0,6854013
0,053194028
0,214422551
-0,715010423
0,405944109
-0,451352139
-0,736119178
-0,645250843
-0,694511923
0,073000725
0,710939719
-0,806651307
-0,693496692
-0,942453956
0,670392595
0,095641995
0,832307487
0,560858784
-0,968054525
0,514990238
-0,252760173
0,666877259
0,577932877
-0,945634142
-0,838740816
-0,430469868
-0,840874107
0,320911317
0,986345694
0,313029694
0,79714801
-0,423578703
0,016389118
-0,042783598
0,096256418
-0,687710151
-0,889026351
0,214780814
-0,725503787
-0,97631945
0,582812486
-0,058386979
-0,586615121
0,039507601
-0,122311636
0,904123656
0,996524459
0,025643837
-0,419147711
-0,103085231
0,264444394
-0,385149671
-0,842140688
0,135513306
-0,693696453
-0,595470338
0,948855704
0,38719056
0,377883035
-0,268506597
-0,666946987
-0,519193498
0,117743491
-0,239785376
-0,876799022
0,930287368
0,904623016
-0,061218487
-0,848856751
-0,698238563
0,069295744
-0,075632684
-0,04670405
0,885732033
-0,713014596
-0,405518785
-0,355576633
-0,676808893
-0,31368799
0,792434694
-0,012825968
-0,731062151
-0,742693375
-0,016465218
-0,539440488
-0,262865628
0,801658717
0,947128411
-0,600866981
